scene_id,episode,scene_index,umap_x,umap_y
b2159fbb1563f08ac7d2d9106626d5eb2343a5421606a471e64aaecde3035de1,01x05 - The Stock Tip,21,1.6392256021499634,3.154454469680786
b3b9a9494a79c57615eab74580cf23fd1ef17c41a27d1a5a60d3db4a81715659,01x04 - Male Unbonding,14,2.341118097305298,1.6194286346435547
b899d3c5dafac00b0a8b0469538083d03de287ac1e3ad526ba1496b58640a65b,"01x01 - Good News, Bad News",29,4.08082914352417,3.2861170768737793
b913164930dfc1cdead527024dca0c1a2b74ce69ee56ac02d45dbc27a159fe2a,01x03 - The Robbery,16,3.4904651641845703,-1.367174506187439
b9296da5669b022790d914e8b68edc9e67f6443cd6a176e8894f6239573f9f5d,"01x01 - Good News, Bad News",2,5.365715026855469,0.23144108057022095
bcfe84962a8c4139d4ef018208b6ccc91117e7556e3505d2d96094a78783956d,01x04 - Male Unbonding,25,4.262662887573242,1.1434595584869385
bfde10b61f435fc4da448e84c1b920d2154565c20b23ee3a4edd828dd8d0334b,01x05 - The Stock Tip,24,5.611465930938721,0.23634569346904755
c203c4faf8b1f89ac585de4d26706a366139435d1751fb6f4332f6efcdc7630a,01x02 - The Stakeout,13,1.5090844631195068,1.7244371175765991
c23f3decb126cd465d8b973afb6a1f4409d50db2df080e59d3a4ce0d27864ca9,01x03 - The Robbery,2,3.64373517036438,-0.014470263384282589
c8bd3c74aab666ca881fcde1780ac6736f52e48a49014b54880175d12d8ef598,01x03 - The Robbery,28,3.502423048019409,1.0816045999526978
c8ea232bfa10d75c53f4c9e77ab66907b865a07cad9bd29fbbeecc96b18868a3,01x03 - The Robbery,14,5.358590602874756,1.4998232126235962
c959dae3f7cb46b070f8805c886dac28a7742730fb537511f7be888c78938f5c,01x05 - The Stock Tip,7,5.962853908538818,0.7859389781951904
cb6b312474f7f88d84035fc024adee3880c7a09f35b95ad64aba7a1dace08794,"01x01 - Good News, Bad News",12,4.308379173278809,0.4290175139904022
cbdac44809dc363761418c69e9d699abe6b4431ed47bb1af28d17726a5d0cc96,01x02 - The Stakeout,12,2.17353892326355,-1.2086559534072876
ce2a7594ada759d6bf6fa1a3e7086aa7eb8d3f851b773330afc689df46bac55d,01x04 - Male Unbonding,34,2.825734853744507,0.754787802696228
cfee3462f6e9696b41adbc7520b93f000efa056614cca2520b590509075cec7b,"01x01 - Good News, Bad News",26,2.9338834285736084,-0.15927430987358093
d0666fc8c899a2269e07ba275e4b76a594ca4215e2a205f27cbb2e5053fc9a61,01x04 - Male Unbonding,0,4.242377758026123,3.3477327823638916
d1ca054b7f4e27eb803282f73db3fa06d8df88b536500c5dae36903038c6c999,01x03 - The Robbery,8,4.393579483032227,-0.3410085141658783
d2b40aa67ff6223c974b082055613abca23e8f4c8eb23d19ed980028a74eaf03,01x03 - The Robbery,19,3.657453775405884,-1.4185583591461182
d3428ed1707f993035139430db8c6fc62cf7c242bd125034d0e5fccb074d0309,01x02 - The Stakeout,1,4.862205505371094,2.6354928016662598
d34eb4c8b4ee487ec526f52b2a297e023c8a72c1be28874cd01b6d3ddae90993,01x04 - Male Unbonding,29,2.851135015487671,1.8583425283432007
d3f2052335d8dea6a03b185dec30cdfe4971069ca9df503e1933c2d0ca468dfa,01x03 - The Robbery,23,3.881976366043091,1.0428274869918823
d6bffc1758714123cfc02b9f11a4e9d5899bc358a8d90744d3d36e6cfa635821,01x04 - Male Unbonding,9,3.9897658824920654,1.1960835456848145
d728de4c751248f49ee2e7e3ba291384ca3d127b33d8c74860b2a8963aa179a3,01x02 - The Stakeout,28,0.7528717517852783,0.3613997995853424
d7bed5a829f6f5344a14dad914c917ebfec6d67c9fd77db4878f38394845a040,01x02 - The Stakeout,35,2.3104279041290283,1.2211649417877197
d81222a0249c699d93bb5ee5982e48066152b356efe99e12e2f41a085562bb64,01x02 - The Stakeout,18,1.2916083335876465,-0.399944543838501
d8277341e8493edd5cb73094b235f0217f0011ca09e762bb9e9ac495ea4dc6e6,01x02 - The Stakeout,10,3.205906629562378,1.0589815378189087
da450f1716b6a280a4c7f4790fc001da126b45e9f1e6b201c6313fcf37d1b5ce,"01x01 - Good News, Bad News",30,4.382387638092041,3.137817859649658
dc0abab236e096a458d6166a949bdc5ab8785cf8e02eebef466010360b4a3845,01x04 - Male Unbonding,12,3.086324453353882,0.5429860353469849
dd7c65cadb4a4cdfd7e27259d5bc79597ed70e4ec13dc561f8012d91f47b39ad,01x02 - The Stakeout,24,1.4991719722747803,-0.42379122972488403
de7052843acdc8d7fb25036b619e03c4f084597daab2365914f1592b027d1037,01x02 - The Stakeout,11,2.3157026767730713,0.6191076040267944
decaaf64b944285fdc4191fa974b32bdabf8f64964f01fb68b57c7eaa6269e26,01x03 - The Robbery,34,4.049169063568115,-1.2079509496688843
defc2861e3db1353cbca9b847f60744901f63b6ce36cd7dd97a613c26237822c,01x05 - The Stock Tip,34,5.018172264099121,0.748711347579956
